geoid,name,state,type,cdbg_fy25,exempt_A,exempt_B,exempt_C,exempt_D,eligible,current_rate,prior_rate,hgir,recent_change,bps_permits_latest,extreme,bna_class,adjustment,adjusted_cdbg
0655520,Paradise,CA,Metro City,47069,False,True,True,False,False,-0.19390424798807415,-0.028481178777588156,-0.7438575072853125,218.0,461.0,False,,0.0,47069.0
0655618,Paramount,CA,Metro City,701752,False,False,True,False,False,-0.0003786394411029459,0.006110014030789923,-1.0,188.0,54.0,False,,0.0,701752.0
0656000,Pasadena,CA,Principal City,2147455,False,False,True,False,False,0.005242603931816747,0.011763035313577586,-0.3834275964384449,350.0,149.0,False,,0.0,2147455.0
0656700,Perris,CA,Metro City,940237,False,False,True,False,False,0.02254827942205062,0.005796242915700356,0.5910149519097336,12.0,379.0,False,,0.0,940237.0
0656784,Petaluma,CA,Metro City,306305,False,False,True,False,False,0.015129239934104088,0.0073644497090077365,0.3451986022877372,265.0,9.0,False,,0.0,306305.0
0656924,Pico Rivera,CA,Metro City,611687,False,False,True,False,False,-0.00028790239125908723,0.00358311204447892,-1.0,71.0,106.0,False,,0.0,611687.0
0657456,Pittsburg,CA,Metro City,652097,False,False,True,False,False,0.01890050938805099,0.012764936745835342,0.1937623937548049,210.0,74.0,False,,0.0,652097.0
0657792,Pleasanton,CA,Principal City,381455,False,False,True,False,False,-0.008772106448037609,0.03032203339886652,-1.0,312.0,130.0,False,,0.0,381455.0
0658072,Pomona,CA,Metro City,1690554,False,False,True,False,False,0.016702407053821755,-0.002632944993629205,1.0,606.0,284.0,False,,0.0,1690554.0
0658240,Porterville,CA,Principal City,653932,True,False,True,False,False,0.0190590270235671,0.011629591155433161,0.24209092194375126,146.0,151.0,False,,0.0,653932.0
0659444,Rancho Cordova,CA,Principal City,677844,False,False,True,False,False,0.020351410158944372,0.006140805810895378,0.5364067831934919,619.0,1312.0,False,,0.0,677844.0
0659451,Rancho Cucamonga,CA,Metro City,1045705,False,False,True,False,False,0.005374769314120398,0.005039099915078893,0.03223291858710176,985.0,329.0,False,,0.0,1045705.0
0659587,Rancho Santa Margarita,CA,Metro City,213967,False,False,True,False,False,-0.0004907613727376248,0.001109664799122445,-1.0,74.0,0.0,False,,0.0,213967.0
0659920,Redding,CA,Principal City,677110,False,False,True,False,False,0.005014293837783068,0.005751451904590477,-0.06847255029495855,470.0,123.0,False,,0.0,677110.0
0660018,Redondo Beach,CA,Metro City,295609,False,False,True,False,False,0.00480962703043053,-0.000658170857014917,1.0,-84.0,111.0,False,,0.0,295609.0
0660102,Redwood,CA,Principal City,654563,False,True,True,False,False,0.0012995901440173707,0.0169050690483894,-0.8572244467438935,-199.0,91.0,False,,0.0,654563.0
0660466,Rialto,CA,Metro City,1131371,False,False,True,False,False,0.005635081286095911,0.0053271201517106626,0.028093000856848727,63.0,39.0,False,,0.0,1131371.0
0662000,Riverside,CA,Principal City,2849347,False,False,True,False,False,0.008035178891736106,-0.00463527955012033,1.0,2805.0,1019.0,False,,0.0,2849347.0
06065,Riverside County,CA,Urban County,7689351,False,False,True,False,False,0.002546162999893742,0.01023938185766271,-0.6017122417135128,1809.0,9598.0,False,,0.0,7689351.0
0662364,Rocklin,CA,Metro City,296156,False,False,True,False,False,0.031228818419243964,0.00841720452049266,0.5753821495141083,559.0,252.0,False,,0.0,296156.0
0662896,Rosemead,CA,Metro City,533439,False,False,True,False,False,0.001953521439800765,-0.000899704164147086,1.0,227.0,218.0,False,,0.0,533439.0
0662938,Roseville,CA,Principal City,701373,False,False,True,False,False,0.031432720132486214,0.015803900565743767,0.3308623550060193,1135.0,1905.0,False,,0.0,701373.0
0664000,Sacramento,CA,Principal City,4638977,False,False,True,False,False,0.015607693039943138,0.0035762814326036896,0.6271594879651746,1864.0,2043.0,False,,0.0,4638977.0
06067,Sacramento County,CA,Urban County,6030715,False,False,True,False,False,0.006794609037754418,0.0032457070559852585,0.35346516470551814,2012.0,6747.0,False,,0.0,6030715.0
0664224,Salinas,CA,Principal City,2179417,False,False,True,False,False,0.01325394845256489,-0.0006454931620284432,1.0,43.0,140.0,False,,0.0,2179417.0
0665000,San Bernardino,CA,Principal City,2712293,False,False,True,False,False,0.011391266770028441,-0.0001166544789236168,1.0,961.0,47.0,False,,0.0,2712293.0
06071,San Bernardino Co.,CA,Urban County,6686990,False,False,True,False,False,0.0033380906265163546,0.002005551268432937,0.24936913518529535,1220.0,6226.0,False,,0.0,6686990.0
0665042,San Buenaventura,CA,Principal City,704658,False,False,True,False,False,0.0018731904136330968,0.0006203054300737421,0.502461227966922,-449.0,69.0,False,,0.0,704658.0
0665084,San Clemente,CA,Metro City,310995,False,False,True,False,False,-0.006003148595880914,0.006672672574171479,-1.0,408.0,43.0,False,,0.0,310995.0
0666000,San Diego,CA,Principal City,11028872,False,False,True,False,False,0.00800965550907673,0.010626831193129016,-0.1404328898398284,9015.0,6615.0,False,,0.0,11028872.0
06073,San Diego County,CA,Urban County,4232730,False,False,True,False,False,-0.0010791987132127145,0.00018418978503498273,-1.0,-243.0,11572.0,False,,0.0,4232730.0
0667000,San Francisco,CA,Principal City,18798493,False,False,True,False,False,0.008302171871292785,0.008928836258686346,-0.03636841110319409,3060.0,770.0,False,,0.0,18798493.0
06077,San Joaquin County,CA,Urban County,2941788,False,False,True,False,False,0.013516817535274894,0.006411050266582841,0.3565743881555473,3325.0,3779.0,False,,0.0,2941788.0
0668000,San Jose,CA,Principal City,7836902,False,False,True,False,False,0.003844375365701147,0.009932716708227263,-0.44191773633041287,2008.0,1998.0,False,,0.0,7836902.0
0668084,San Leandro,CA,Principal City,765834,False,False,True,False,False,-0.005479275955614038,0.002459895882028107,-1.0,-331.0,65.0,False,,0.0,765834.0
06079,San Luis Obispo County,CA,Urban County,1893580,False,False,True,False,False,0.006014451113584007,0.006839445472202943,-0.06418243317214516,538.0,1104.0,False,,0.0,1893580.0
0668196,San Marcos,CA,Metro City,703648,False,False,True,False,False,0.007802935509966247,0.01012274850559014,-0.12941280196675886,302.0,316.0,False,,0.0,703648.0
0668252,San Mateo,CA,Metro City,766315,False,False,True,False,False,0.007359375166500204,0.005253796948482714,0.166934867678236,210.0,101.0,False,,0.0,766315.0
06081,San Mateo County,CA,Urban County,2315528,False,True,True,False,False,0.0044773480580555525,0.0025244886507220787,0.2789067338410411,786.0,1088.0,False,,0.0,2315528.0
0669000,Santa Ana,CA,Principal City,4190178,False,False,True,False,False,0.011566241850444303,0.004814148322041856,0.4122059033577732,1349.0,440.0,False,,0.0,4190178.0
0669070,Santa Barbara,CA,Principal City,847812,False,False,True,False,False,-0.0036730826811088857,0.01122154640519768,-1.0,189.0,54.0,False,,0.0,847812.0
06083,Santa Barbara Co.,CA,Urban County,1177513,False,False,True,False,False,0.004004851587648739,0.001379203685728081,0.4876710525064652,230.0,750.0,False,,0.0,1177513.0
0669084,Santa Clara,CA,Principal City,1019135,False,False,True,False,False,0.023310386179408837,0.009828025084124725,0.40684995391195716,1135.0,97.0,False,,0.0,1019135.0
06085,Santa Clara County,CA,Urban County,1380034,False,False,True,False,False,0.00703758236943286,0.007292485087446288,-0.01778796357940812,-865.0,3834.0,False,,0.0,1380034.0
0669088,Santa Clarita,CA,Metro City,1453594,False,False,True,False,False,0.01881100443552497,0.02985172074129605,-0.2268824087770157,273.0,269.0,False,,0.0,1453594.0
0669112,Santa Cruz,CA,Principal City,527892,False,False,True,False,False,-0.005557500609873478,0.010622179898232886,-1.0,110.0,54.0,False,,0.0,527892.0
0669196,Santa Maria,CA,Principal City,1404326,False,False,True,False,False,0.009558844542432388,-0.0006181323406388994,1.0,270.0,188.0,False,,0.0,1404326.0
0670000,Santa Monica,CA,Principal City,1114932,False,True,True,False,False,0.00827290349615084,0.0026418884912640106,0.5159067631686974,893.0,418.0,False,,0.0,1114932.0
0670098,Santa Rosa,CA,Principal City,1286368,False,False,True,False,False,0.004452116151412833,0.008977160734822576,-0.3369537035942548,421.0,292.0,False,,0.0,1286368.0
0670224,Santee,CA,Metro City,375277,False,False,True,False,False,0.01745385115275777,0.0009508099052777386,0.8966772707979196,226.0,199.0,False,,0.0,375277.0
0670742,Seaside,CA,Metro City,304867,False,False,True,False,False,-0.011411117747969324,0.010965957973454232,-1.0,-89.0,120.0,False,,0.0,304867.0
0672016,Simi Valley,CA,Metro City,657452,False,False,True,False,False,0.008222863917248358,0.002975331328781028,0.4686052058547542,-81.0,15.0,False,,0.0,657452.0
06097,Sonoma County,CA,Urban County,1652484,False,False,True,False,False,-1.348050190319583e-05,0.001892135471755818,-1.0,1380.0,1012.0,False,,0.0,1652484.0
0673080,South Gate,CA,Metro City,1192638,False,False,True,False,False,0.009038022971344928,0.003250846402756302,0.4709283167078893,303.0,202.0,False,,0.0,1192638.0
0673262,South San Francisco,CA,Principal City,456319,False,True,True,False,False,0.01184935223228023,-0.0031012921972735086,1.0,321.0,57.0,False,,0.0,456319.0
06099,Stanislaus County,CA,Urban County,2302867,False,False,True,False,False,0.003714841802405111,0.0020483126559842635,0.28916961335209324,909.0,902.0,False,,0.0,2302867.0
0675000,Stockton,CA,Principal City,3229216,False,False,True,False,False,0.004563441853546069,0.004372152171460142,0.02140760665162311,207.0,527.0,False,,0.0,3229216.0
0677000,Sunnyvale,CA,Principal City,1038891,False,False,True,False,False,0.013891007497817354,0.008351049320209247,0.24907580368727933,1431.0,209.0,False,,0.0,1038891.0
0678120,Temecula,CA,Principal City,606465,False,False,True,False,False,0.01134596862007875,0.006912376715662694,0.24282550378413112,947.0,380.0,False,,0.0,606465.0
0678582,Thousand Oaks,CA,Principal City,648249,False,False,True,False,False,0.0006417795064912468,0.0027600322309828673,-0.6226837014985575,-11.0,53.0,False,,0.0,648249.0
0680000,Torrance,CA,Principal City,947578,False,False,True,False,False,0.003549392536726481,-0.002054477621589168,1.0,-127.0,91.0,False,,0.0,947578.0
0680644,Tulare,CA,Metro City,714971,True,False,True,False,False,0.024519838637447444,0.004844229084705942,0.6700573550951683,472.0,392.0,False,,0.0,714971.0
0680812,Turlock,CA,Metro City,636784,False,False,True,False,False,0.0017106780042770442,0.007523475043903272,-0.6294889211059479,108.0,144.0,False,,0.0,636784.0
0680854,Tustin,CA,Principal City,725229,False,False,True,False,False,0.009402104692870727,0.0033145299814067997,0.47870956958270744,736.0,41.0,False,,0.0,725229.0
0681204,Union,CA,Metro City,474879,False,False,True,False,False,-0.008907215304410632,0.013317803421340146,-1.0,-22.0,41.0,False,,0.0,474879.0
0681344,Upland,CA,Metro City,612647,False,False,True,False,False,0.003993657328251077,-0.008473712631836716,1.0,100.0,66.0,False,,0.0,612647.0
0681554,Vacaville,CA,Metro City,527680,False,False,True,False,False,0.00949719240781377,0.007388271751228581,0.12489562837725364,-343.0,449.0,False,,0.0,527680.0
0681666,Vallejo,CA,Principal City,991521,False,False,True,False,False,0.011157430134616009,-0.007471614720359621,1.0,689.0,62.0,False,,0.0,991521.0
06111,Ventura County,CA,Urban County,1454583,False,False,True,False,False,0.004706012956999572,0.006343283513950748,-0.1481787153829857,703.0,1648.0,False,,0.0,1454583.0
0682590,Victorville,CA,Principal City,1409225,False,False,True,False,False,0.02809390273483059,-0.0012091384669258298,1.0,1071.0,461.0,False,,0.0,1409225.0
0682954,Visalia,CA,Principal City,1139838,False,False,True,False,False,0.01612087382392091,0.005481947045077096,0.4924785907988356,555.0,575.0,False,,0.0,1139838.0
0682996,Vista,CA,Metro City,976361,False,False,True,False,False,0.013391367488069683,-0.004433997562803715,1.0,947.0,220.0,False,,0.0,976361.0
0683346,Walnut Creek,CA,Principal City,401430,False,False,True,False,False,0.007323262903250249,0.0034002161990982493,0.36583711934430235,771.0,24.0,False,,0.0,401430.0
0683668,Watsonville,CA,Principal City,634804,False,False,True,False,False,0.007698400060073274,0.005580509573949399,0.15949280057584722,-2.0,74.0,False,,0.0,634804.0
0684200,West Covina,CA,Metro City,819862,False,False,True,False,False,0.016578035474590802,-0.005958914018896699,1.0,477.0,102.0,False,,0.0,819862.0
0684816,West Sacramento,CA,Metro City,546333,False,True,True,False,False,0.013473273955862952,0.007776496299633617,0.2680865528301784,544.0,407.0,False,,0.0,546333.0
0684550,Westminster,CA,Metro City,970291,False,False,True,False,False,0.005501516370919779,0.0013751815023355096,0.6000459733198874,165.0,28.0,False,,0.0,970291.0
0685292,Whittier,CA,Metro City,641146,False,False,True,False,False,0.009002495497732133,-0.0020832203595833043,1.0,549.0,85.0,False,,0.0,641146.0
0686328,Woodland,CA,Metro City,473643,False,False,True,False,False,0.008334254400119034,0.0037077591613943195,0.38419614918149037,289.0,136.0,False,,0.0,473643.0
0686972,Yuba,CA,Principal City,585041,False,False,True,False,False,0.005774190451849348,0.007101081443739332,-0.10305731814056703,125.0,92.0,False,,0.0,585041.0
08001,Adams County,CO,Urban County,1233556,False,False,False,False,True,0.019567209501836436,0.0084402494737299,0.39728559587692974,1426.3264250000066,2371.0,False,bonus,166991.61056219108,1400547.610562191
08005,Arapahoe County,CO,Urban County,1283130,False,False,True,False,False,0.00505262317408306,0.010331057300114077,-0.34311906925553165,1470.933176999999,3856.0,False,,0.0,1283130.0
0803455,Arvada,CO,Metro City,451371,False,False,True,False,False,0.012455520027825129,0.01663125406012278,-0.14356126326253088,514.0,364.0,False,,0.0,451371.0
0804000,Aurora,CO,Principal City,2702077,False,False,True,False,False,0.023665843510181528,0.007119218515119874,0.53748876586516,2135.0,2374.0,False,,0.0,2702077.0
0807850,Boulder City,CO,Principal City,869873,False,False,False,False,True,0.01007300772286257,0.005018756787896983,0.33490125898546846,700.0,406.0,False,bonus,81954.68116180574,951827.6811618058
0809280,Broomfield /County,CO,Principal City,284341,False,False,False,False,True,0.03192643069954437,0.034940628153148134,-0.04507746423009288,941.0,405.0,False,penalty,-28434.100000000002,255906.9
0812415,Castle Rock,CO,Metro City,277742,False,False,True,False,False,0.058048387058532214,0.035210662232671996,0.2448848127815321,1335.0,423.0,True,,0.0,277742.0
0816000,Colorado Springs,CO,Principal City,2854333,False,False,True,False,False,0.019949839775271094,0.01038945759583143,0.315115477543844,4275.0,,False,,0.0,2854333.0
0816495,Commerce,CO,Metro City,469128,False,False,False,False,True,0.0661703194974177,0.014811326067643682,0.634205356922659,1004.0,626.0,True,bonus,117546.42840921851,586674.4284092186
0820000,Denver,CO,Principal City,6585718,False,False,False,False,True,0.022502892233044802,0.020536417253362638,0.045690207467273876,6988.0,3994.0,False,penalty,-658571.8,5927146.2
08041,El Paso County,CO,Urban County,1087577,False,False,True,False,False,0.021861091631629748,0.01179781640879618,0.29897806579901826,6729.0,3849.0,False,,0.0,1087577.0
0827425,Fort Collins,CO,Principal City,1152451,False,False,False,False,True,0.019883667741815048,0.025695728732685996,-0.12751509323126844,1226.0,685.0,False,penalty,-115245.1,1037205.9
0831660,Grand Junction,CO,Principal City,407684,False,False,False,False,True,0.023900732813450842,0.014760086199894662,0.23643178925932426,741.0,,False,penalty,-40768.4,366915.6
0832155,Greeley,CO,Principal City,846546,False,False,False,False,True,0.015862784863154733,0.014340331607020973,0.05040715773940474,650.0,228.0,False,penalty,-84654.6,761891.4
08059,Jefferson County,CO,Urban County,1009071,False,False,True,False,False,0.005533569811815964,0.0032008564907697323,0.2670711550174356,1170.2085770000122,1172.0,False,,0.0,1009071.0
0843000,Lakewood,CO,Principal City,911186,False,False,True,False,False,0.013690112570192259,0.010734052690645424,0.12103012929930733,547.0,185.0,False,,0.0,911186.0
0845970,Longmont,CO,Metro City,488849,False,False,False,False,True,0.0243745658810941,0.018965138174788843,0.1248145972416021,1093.0,948.0,False,penalty,-48884.9,439964.1
0846465,Loveland,CO,Metro City,377934,False,False,False,False,True,0.012026003993856893,0.014848984461995896,-0.10504117881859848,-187.0,386.0,False,penalty,-37793.4,340140.6
0862000,Pueblo,CO,Principal City,1432469,True,False,False,False,False,0.004319358471081003,0.0028299646276224166,0.20832655384237683,404.0,,False,,0.0,1432469.0
0877290,Thornton,CO,Metro City,811771,False,False,False,False,True,0.019752036447630905,0.015156215755914637,0.13165427661398305,1162.0,247.0,False,penalty,-81177.1,730593.9
08123,Weld County,CO,Urban County,1251662,False,False,False,False,True,0.03500120669657214,0.022030749186090715,0.22742438532472486,4578.319409999996,3468.0,False,penalty,-125166.20000000001,1126495.8
0883835,Westminster,CO,Metro City,563889,False,False,True,False,False,0.019057169868254897,0.006586528971988637,0.4863042954121602,305.0,140.0,False,,0.0,563889.0
0908000,Bridgeport,CT,Principal City,3100412,False,False,True,False,False,0.00437472691145091,0.002904631841256,0.20195392480803873,168.0,485.0,False,,0.0,3100412.0
0908420,Bristol,CT,Metro City,539149,False,False,False,False,True,-0.0013371051649996302,-0.004350092488975998,0.5297841761961875,-375.0,37.0,False,bonus,0.0,539149.0
0918430,Danbury,CT,Principal City,590036,False,False,True,False,False,0.011598093768449225,0.005886098354523472,0.3266948437623658,150.0,18.0,False,,0.0,590036.0
0922700,East Hartford,CT,Principal City,515368,False,False,False,False,True,0.005208615197356048,-0.007047228107978087,1.0,-91.0,,False,bonus,0.0,515368.0
0912026620,Fairfield,CT,Metro City,441600,False,True,True,False,False,,,,102.0,,False,,0.0,441600.0
0933690,Greenwich,CT,Metro City,723939,False,True,True,False,False,0.019217662519867007,-6.525072647001195e-05,1.0,57.0,,False,,0.0,723939.0
0917035650,Hamden Town,CT,Metro City,458833,False,False,True,False,False,,,,1.0,,False,,0.0,458833.0
0937000,Hartford,CT,Principal City,3476365,False,False,False,False,True,0.006069821499607331,0.00410089271579106,0.19358805508813984,-191.0,6.0,False,penalty,-347636.5,3128728.5
0944690,Manchester,CT,Metro City,566960,False,False,False,False,True,0.050141751156138614,-0.001123052673608238,1.0,313.0,,True,bonus,36645.450290921704,603605.4502909217
0946450,Meriden,CT,Metro City,927552,False,False,True,False,False,-0.016055830783721414,0.00864989875621669,-1.0,-219.0,25.0,False,,0.0,927552.0
0947290,Middletown,CT,Principal City,502177,False,False,False,False,True,0.0037660746111325416,0.0006698624773218143,0.6979837793167536,-521.0,20.0,False,bonus,0.0,502177.0
0947515,Milford Town,CT,Principal City,518282,False,False,True,False,False,-0.0031010600846658187,0.012942639981536663,-1.0,173.0,,False,,0.0,518282.0
0950370,New Britain,CT,Metro City,1554807,False,True,False,False,False,0.0016611387278713252,0.0049597439956208245,-0.49821230876744294,-434.0,246.0,False,,0.0,1554807.0
0952000,New Haven,CT,Principal City,3446062,False,False,True,False,False,0.016173859995963547,-0.0053301685720898995,1.0,707.0,521.0,False,,0.0,3446062.0
0952280,New London,CT,Principal City,791387,False,False,True,False,False,0.008520024370678447,0.010583474068235343,-0.10801423122341051,223.0,12.0,False,,0.0,791387.0
